2e+30,-3.20304173752e+16,2.01440460693e+16,5.33805095069e+16,466.267551685,-27.5201111075,-98.4412603
2e+30,1.78859091799e+17,-7.69111218105e+16,2.73949287127e+15,-30.8311528001,9.30970271525,-34.713296779
2e+30,-4.78785411476e+16,1.16273591872e+16,5.15307661029e+16,105.925642062,-251.300046181,-9.06780601681
2e+30,-3.47351572413e+16,4.43166929357e+16,-6.54278449464e+15,566.494196246,127.67182451,-132.729739617
2e+30,-1.06218362814e+17,5.5262460476e+16,4.52024617047e+16,-5.14127084666,205.701883917,145.545816051
2e+30,-3.31042593454e+16,4.22856775446e+16,-1.70127700888e+16,-228.154760901,-531.268732199,-490.689041393
2e+30,5.71209955742e+16,3.82151266293e+14,-6.97512540278e+15,81.3063358675,-135.307820066,-458.036098321
2e+30,4.21271241403e+16,1.67393359207e+17,5.64328873198e+16,-74.8088011111,-47.4906898394,-3.99810243423
2e+30,-9.5354768374e+16,5.13379230569e+16,-7.31742673275e+15,100.877202537,-107.510626212,61.0761424319
2e+30,9.69043052474e+16,4.79996027174e+16,8.6384749051e+16,-87.462630277,-8.53209833952,8.34557682306
2e+30,1.29922330776e+15,-2.69892407321e+15,5.99678529087e+16,-499.404209544,182.844083397,280.999490834
2e+30,1.10314709133e+17,-1.30152954579e+17,-4.35213744447e+16,-20.6255095713,-19.9230905009,46.9266484285
2e+30,1.23116562184e+16,2.20552483884e+16,-9.8099281169e+16,7.64610093278,42.385189665,-193.725812521
2e+30,-1.39795842566e+15,-5.58353533409e+15,-5.38310255139e+16,140.77224027,-27.1040936887,-134.994490144
2e+30,-1.04589742388e+17,4.36622850642e+16,5.98083591213e+16,88.1490748897,-52.0240870718,-37.8269684151
2e+30,-6.77547589499e+16,7.03271273883e+16,3.72118440054e+16,-61.5203379462,-125.486798003,-136.420430741
2e+30,2.7028479341e+16,-7.38878686297e+16,7.59920611955e+16,-107.568532211,206.060847645,89.6695576248
2e+30,-1.41750644015e+17,-1.38653987092e+17,6.90929295004e+16,-49.3291818489,13.0737999746,13.0879601762
2e+30,-5.72697805304e+16,3.07944511002e+16,4.33423780642e+16,-119.996721691,92.9186874988,184.676545249
2e+30,-9.64148778845e+15,2.2470974476e+16,-1.51788131302e+16,112.968032836,365.861927066,55.6091753415
2e+30,-5.22617665845e+16,-1.49415532055e+16,-1.42502718334e+16,258.078609266,70.539473,154.266278227
2e+30,6.97687561147e+16,1.85752752186e+17,4.19341387838e+16,7.36092268994,-63.5240218396,-13.4157341587
2e+30,5.39528155937e+16,-4.51268625176e+16,-1.00286781849e+17,13.149875622,33.2706477531,-28.1843939399
2e+30,1.29834423299e+16,-1.15251763626e+16,-4.02799354339e+16,325.190050044,-96.7553297596,-137.547131965
2e+30,5.02369807999e+16,1.19497336911e+17,-5.3078656359e+16,-19.4612163814,-36.0809316237,27.981870842
2e+30,5.75377261403e+15,-4.49837614785e+16,4.92318987748e+16,-450.366592333,-291.812344531,-400.164084001
2e+30,-1.53658665153e+16,4.93396046692e+16,-1.193008157e+16,378.863591077,-507.834918669,399.234088702
2e+30,2.37842887923e+16,6.56208734151e+16,9.33617316433e+16,-16.0901761167,131.160206335,25.0038133576
2e+30,-4.2713807165e+17,-2.41381605379e+17,-7.7444959906e+16,-7.60875439495,-1.55121161245,-10.0358197735
2e+30,-6.93259129551e+16,-4.79628471696e+15,8.91377608267e+15,-67.9882620213,115.804278751,303.204166297
2e+30,-4.31353640097e+16,1.49327211255e+16,3.97386357624e+16,-339.309744125,-233.908087669,478.156059922
2e+30,1.19852202895e+17,-1.02403590685e+17,-4.41428259065e+16,16.0870166426,-3.70788317811,-28.6012723716
2e+30,2.96472426715e+15,8.57471410746e+16,-7.10881204184e+16,123.736271326,204.087773332,-26.1967687794
2e+30,3.09360468923e+16,3.09150285748e+16,-2.19463448469e+16,189.095551678,213.148193415,-92.6087014926
2e+30,2.99874669605e+16,4.98116842186e+16,8.77094442849e+15,-73.5850520103,-264.401491484,113.186411777
2e+30,-2.73839708374e+16,3.42916661551e+16,-4.33767184186e+16,51.4750471841,91.8604406967,439.106609123
2e+30,-6.57494725469e+15,8.06317426434e+16,5.66179010294e+16,44.9781756125,-183.945655947,44.900989452
2e+30,7.42757760926e+16,2.89681781269e+17,-9.10787642462e+16,-12.5123896233,6.28799708517,-2.48900415507
2e+30,-4.29323474003e+16,-4.29918871334e+16,-5.83989997843e+16,138.598305451,265.090178767,-252.718883377
2e+30,-3.35012596774e+16,-2.32222093311e+17,-5.65966466086e+17,-0.953815430086,-9.39103278462,-1.54315489858
2e+30,1.69537523217e+17,6.231898529e+16,-3.10598779845e+17,3.89937652075,-20.1996973806,-0.187008516473
2e+30,5.8365369756e+16,-9.80532933685e+16,4.60134477334e+16,-94.7139350061,12.8532208169,94.4245487219
2e+30,-5.21225901831e+16,-1.04570945349e+17,-7.88663041256e+16,6.16127507243,102.794680062,-85.0618371874
2e+30,3.27653718412e+17,-3.79024976039e+17,-2.66074102756e+17,-4.32339464978,2.51670326381,-9.75783931925
2e+30,1.31128536693e+16,-4.43051228057e+16,3.99924242387e+16,191.682882815,-226.713137959,128.150612844
2e+30,-8.50588518573e+16,-9.72362388007e+16,-2.22802655261e+16,-2.56116252216,168.083297731,144.262616083
