2e+30,-2.01551155494e+16,3.62816002292e+16,-3.28999498044e+16,-26.1702104856,-135.168141266,-116.040773347
2e+30,1.89767268678e+15,-1.65356946208e+17,-2.5760106445e+15,11.370318235,-65.9190779354,55.458457092
2e+30,-1.77700205297e+16,-8.92327109304e+15,-2.50190135348e+16,-160.188142584,433.9290178,57.7706580402
2e+30,5.73334992144e+16,-6.12640555712e+16,-7.59473920184e+16,-30.7154125708,-54.3627789078,158.391782829
2e+30,9.2448514078e+15,-7.62190115271e+16,1.71494571727e+16,-15.0722490669,90.8630670198,-60.9944215306
2e+30,-4.95495454994e+16,2.929162888e+17,-7.4189635658e+16,-20.9726781172,7.60878634634,5.03612034072
2e+30,-5.94237594337e+15,3.38851134741e+16,-2.77510734806e+16,-52.9212519315,-370.307924081,-128.149887934
2e+30,3.93319106265e+16,4.76632052603e+16,-1.74314293882e+16,-265.824670569,-54.8954800895,155.152185742
2e+30,-4.68447094322e+16,-4.09001762882e+16,6.5154632722e+16,19.3204277949,-73.5744642011,-57.9843665534
2e+30,7.71108602453e+16,4.72286962124e+16,8.6213040967e+15,50.680729163,-20.2637541681,174.939961814
2e+30,5.49893595051e+16,-1.78071800965e+16,1.32242964055e+17,-49.9608875531,-60.9599869834,0.712569103786
2e+30,6.64071170593e+16,4.4731726872e+16,1.55322784145e+17,10.945265154,-97.9907740734,-33.443294345
2e+30,-1.15765799391e+17,-4.34566549806e+16,1.08585932441e+16,9.0961356835,71.9513579844,-68.1516615712
2e+30,2.53855708388e+16,8.30188334655e+14,1.07793281694e+16,139.917409195,371.374191036,-146.507359116
2e+30,3.0960904552e+16,2.84989858939e+16,3.67277975496e+16,9.5680662886,378.755732738,-28.3748665701
2e+30,3.40284882438e+16,-3.95343785045e+16,2.81718423254e+16,-132.567065756,-112.533761867,312.833955093
2e+30,7.31031127105e+15,6.07962166147e+16,3.82215605148e+16,62.1475024337,-46.0244111747,54.6736352892
